stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
49.277832,1,61922,-122.847667,12332,,,,Moody Centre Station @ Bay 9,0,BUS ZN
49.278432,1,59263,-122.767721,12333,,,,Westbound Lincoln Ave @ Oxford St,0,BUS ZN
49.118681,1,60790,-122.734154,10248,,,,Eastbound 64 Ave @ 176 St,0,BUS ZN
49.168551,1,52387,-122.959289,9029,,,,Westbound Cliveden Ave @ Carleton Court,0,BUS ZN
49.2247,1,58263,-122.921822,9028,,,,Westbound 12 Ave @ 1st St,0,BUS ZN
49.214778,1,59682,-123.004608,10242,,,,Eastbound Rumble St @ Sussex Ave,0,BUS ZN
49.184756,1,56935,-123.120262,7000,,,,Westbound Cambie Rd @ Stolberg St,0,BUS ZN
49.209028,2,59689,-122.972921,10240,,,,Northbound Gilley Ave @ Brynlor Dr,0,BUS ZN
49.210454,2,59688,-122.972279,10241,,,,Northbound Gilley Ave @ Ewart St,0,BUS ZN
49.214873,1,59680,-123.009187,10246,,,,Westbound Rumble St @ McKay Ave,0,BUS ZN
49.11338,1,58591,-122.67839,9020,,,,Westbound Fraser Hwy @ 196A St,0,BUS ZN
49.214862,1,59683,-122.999848,10244,,,,Westbound Rumble St @ Gray Ave,0,BUS ZN
49.118315,1,55973,-122.800802,9022,,,,Northbound 152 St @ 64 Ave,0,BUS ZN
49.281297,1,50733,-123.066124,740,,,,Westbound E Hastings St @ Victoria Dr,0,BUS ZN
49.281413,1,50735,-123.056378,742,,,,Northbound Nanaimo St @ E Hastings St,0,BUS ZN
49.234424,1,50737,-123.185469,744,,,,Dunbar Loop @ Bay 1,0,BUS ZN
49.202789,1,50738,-123.133802,745,,,,Marpole Loop @ Bay 1,0,BUS ZN
49.204348,1,50739,-123.130671,746,,,,Eastbound SW Marine Dr @ Oak St,0,BUS ZN
49.205921,2,50740,-123.128497,747,,,,Northbound Oak Cloverleaf @ SW Marine Dr,0,BUS ZN
49.208777,1,50742,-123.13011,749,,,,Northbound Oak St @ W 70 Ave,0,BUS ZN
49.267927,2,52918,-122.960951,2949,,,,Eastbound Halifax St @ Yeovil Ave,0,BUS ZN
49.267932,1,52917,-122.964192,2948,,,,Eastbound Halifax St @ Sperling Ave,0,BUS ZN
49.267937,1,52916,-122.969604,2947,,,,Eastbound Halifax St @ Kensington Ave,0,BUS ZN
49.267952,2,52915,-122.972366,2946,,,,Eastbound Halifax St @ Woolwich Ave,0,BUS ZN
49.267952,1,52914,-122.975136,2945,,,,Eastbound Halifax St @ Fell Ave,0,BUS ZN
49.267951,2,52913,-122.978182,2944,,,,Eastbound Halifax St @ Warwick Ave,0,BUS ZN
49.267956,2,52912,-122.980575,2943,,,,Eastbound Halifax St @ Holdom Ave,0,BUS ZN
49.272526,2,52911,-122.981223,2942,,,,Southbound Holdom Ave @ Charles St,0,BUS ZN
49.275162,1,52910,-122.981168,2941,,,,Southbound Holdom Ave @ Parker St,0,BUS ZN
49.277852,1,52909,-122.981038,2940,,,,Southbound Holdom Ave @ Georgia St,0,BUS ZN
49.097286,1,55304,-122.651647,5357,,,,Westbound 51B Ave @ 206 St,0,BUS ZN
49.096646,1,55303,-122.64993,5356,,,,Westbound 51B Ave @ 207 St,0,BUS ZN
49.098117,1,61548,-122.646665,5355,,,,Southbound 208 St @ 52A Ave,0,BUS ZN
49.265468,1,51044,-123.044419,1053,,,,Southbound Renfrew St @ E 5th Ave,0,BUS ZN
49.104666,1,55300,-122.650469,5353,,,,Eastbound 56 Ave @ 206 St,0,BUS ZN
49.105658,1,55299,-122.654233,5352,,,,Langley Centre @ Bay 1,0,BUS ZN
49.104794,1,55298,-122.649639,5351,,,,Westbound 56 Ave @ Logan Ave,0,BUS ZN
49.104714,1,55297,-122.644327,5350,,,,Westbound 56 Ave @ Langley Bypass,0,BUS ZN
49.254177,1,51050,-123.044433,1059,,,,Southbound Renfrew St @ E 17 Ave,0,BUS ZN
49.098541,1,55306,-122.658183,5359,,,,Westbound 53 Ave @ 204 St,0,BUS ZN
49.098569,1,55305,-122.654792,5358,,,,Westbound 53 Ave @ 53A Ave,0,BUS ZN
49.34439,2,54263,-123.056474,4310,,,,Northbound Princess Ave @ 3800 Block,0,BUS ZN
49.344584,2,54264,-123.054099,4311,,,,Northbound Princess Ave @ Regal Cres,0,BUS ZN
49.345477,1,54265,-123.055147,4312,,,,Westbound E Braemar Rd @ 700 Block,0,BUS ZN
49.345467,2,54266,-123.060186,4313,,,,Westbound E Braemar Rd @ Regent Ave,0,BUS ZN
49.344559,1,54267,-123.0633,4314,,,,Westbound E Braemar Rd @ Braemar Place,0,BUS ZN
49.343295,2,54269,-123.068083,4316,,,,Westbound E Braemar Rd @ St. Georges Ave,0,BUS ZN
49.343559,2,54270,-123.071785,4317,,,,Northbound Lonsdale Ave @ E Braemar Rd,0,BUS ZN
49.344909,1,54271,-123.071766,4318,,,,Northbound Lonsdale Ave @ E Rockland Rd,0,BUS ZN
49.344827,2,54272,-123.07376,4319,,,,Southbound Prospect Rd @ W Rockland Rd,0,BUS ZN
49.240633,1,61119,-123.105056,11047,,,,Westbound E 33 Ave @ Ontario St,0,BUS ZN
49.268649,1,50589,-123.182096,11046,,,,Westbound W 4th Ave @ Collingwood St,0,BUS ZN
49.257758,1,61130,-123.165382,11044,,,,Westbound W 16 Ave @ Trafalgar St,0,BUS ZN
49.257239,1,61127,-123.146565,11043,,,,Westbound W 16 Ave @ Burrard St,0,BUS ZN
49.257961,1,61131,-123.178447,11042,,,,Westbound W 16 Ave @ Blenheim St,0,BUS ZN
49.257435,1,61129,-123.15827,11041,,,,Westbound W 16 Ave @ Vine St,0,BUS ZN
49.257062,1,61122,-123.120455,11040,,,,Westbound W 16 Ave @ Heather St,0,BUS ZN
49.188912,1,61974,-122.982503,12091,,,,Westbound North Fraser Way @ 8000 Block,0,BUS ZN
49.240505,1,61101,-123.104966,11049,,,,Eastbound E 33 Ave @ Ontario St,0,BUS ZN
49.239843,1,61111,-123.059192,11048,,,,Westbound E 33 Ave @ Nanaimo St,0,BUS ZN
49.263654,2,53086,-122.964697,3119,,,,Southbound Sperling Ave @ Hummel St,0,BUS ZN
49.265137,1,53085,-122.964685,3118,,,,Southbound Sperling Ave @ Jordan Dr,0,BUS ZN
49.26752,1,53084,-122.964676,3117,,,,Southbound Sperling Ave @ Halifax St,0,BUS ZN
49.269472,1,53083,-122.964679,3116,,,,Southbound Sperling Ave @ Winch St,0,BUS ZN
49.271235,1,53082,-122.964689,3115,,,,Southbound Sperling Ave @ Kitchener St,0,BUS ZN
49.273077,2,53081,-122.964698,3114,,,,Southbound Sperling Ave @ Aubrey St,0,BUS ZN
49.274801,1,53080,-122.96472,3113,,,,Southbound Sperling Ave @ Curtis St,0,BUS ZN
49.2736,2,53078,-122.96454,3111,,,,Northbound Sperling Ave @ Aubrey St,0,BUS ZN
49.271859,1,53077,-122.964525,3110,,,,Northbound Sperling Ave @ Kitchener St,0,BUS ZN
49.263172,2,58620,-123.068542,8649,,,,N Grandview Hwy @ Commercial Dr,0,BUS ZN
49.224262,1,58282,-122.940465,8644,,,,Eastbound Edmonds St @ Canada Way,0,BUS ZN
49.22201,1,52005,-123.018511,8642,,,,Westbound Imperial St @ Mandy Ave,0,BUS ZN
49.290935,1,51474,-123.130883,8643,,,,Westbound W Georgia St @ Cardero St,0,BUS ZN
49.149998,1,56498,-123.181379,6559,,,,Southbound No. 1 Rd @ Youngmore Rd,0,BUS ZN
49.2797,1,59903,-122.82696,11308,,,,Northbound Ioco Rd @ Suter Brook Way,0,BUS ZN
49.126936,1,55686,-122.845364,5741,,,,Northbound King George Blvd @ 68 Ave,0,BUS ZN
49.129482,1,55687,-122.845387,5742,,,,Northbound King George Blvd @ 6900 Block,0,BUS ZN
49.13343,1,55688,-122.841794,5743,,,,Newton Exchange @ Bay 7,0,BUS ZN
49.133508,1,55689,-122.838027,5744,,,,Eastbound 72 Ave @ 138 St,0,BUS ZN
49.134466,1,55690,-122.834352,5745,,,,Northbound 140 St @ 72 Ave,0,BUS ZN
49.137512,1,55691,-122.834374,5746,,,,Northbound 140 St @ 74 Ave,0,BUS ZN
49.139685,1,55692,-122.834392,5747,,,,Northbound 140 St @ 75 Ave,0,BUS ZN
49.143377,1,55693,-122.834416,5748,,,,Northbound 140 St @ 77A Ave,0,BUS ZN
49.144987,1,55694,-122.834423,5749,,,,Northbound 140 St @ 78 Ave,0,BUS ZN
49.285139,1,61393,-123.114206,11302,,12034,,Waterfront Station @ Platform 4,0,ZN 1
49.285093,1,61394,-123.114139,11303,,12034,,Waterfront Station @ Platform 5,0,ZN 1
49.24101,1,61396,-122.579718,11305,,,,Southbound 232 St @ Fern Cres,0,BUS ZN
49.225496,1,61353,-122.601234,11306,,,,Northbound 224 St @ 12200 Block,0,BUS ZN
49.252969,1,53212,-122.893126,11307,,,,Southbound North Rd @ Cameron St,0,BUS ZN
49.267805,2,51686,-123.033576,1700,,,,Northbound Rupert St @ E 3rd Ave,0,BUS ZN
49.265742,2,58680,-122.767267,9380,,,,Southbound Oxford St @ Westminster Ave,0,BUS ZN
49.191475,1,55214,-122.84108,5266,,,,Eastbound 104 Ave @ Whalley Blvd,0,BUS ZN
49.272547,1,51688,-123.033591,1702,,,,Northbound Rupert St @ Kitchener St,0,BUS ZN
49.277386,1,51691,-123.03308,1705,,,,Eastbound Adanac St @ Rupert St,0,BUS ZN
49.314355,2,60271,-122.88435,12536,,,,Westbound Bedwell Bay Rd @ White Pine Beach Rd,0,BUS ZN
49.186221,1,59372,-122.898602,12534,,,,Eastbound Grace Rd @ 117 St,0,BUS ZN
49.28102,1,60277,-123.11824,12535,,,,Northbound Seymour St @ Robson St,0,BUS ZN
49.177384,1,60154,-123.119063,12532,,,,Westbound Alderbridge Way @ May Dr,0,BUS ZN
49.177158,1,60155,-123.118934,12533,,,,Eastbound Alderbridge Way @ May Dr,0,BUS ZN
49.16985,1,61784,-123.023627,12530,,,,Eastbound Westminster Hwy @ No. 8 Rd,0,BUS ZN
49.340163,2,60276,-123.156999,12531,,,,Southbound 15 St @ Ottawa Ave,0,BUS ZN
49.277369,1,51693,-123.024867,1707,,,,Eastbound Adanac St @ Kootenay St,0,BUS ZN
49.335623,1,60435,-123.053648,12659,,,,Westbound E 29 St @ Duchess Ave,0,BUS ZN
49.169957,1,60434,-123.046049,12658,,,,Westbound Westminster Hwy @ No. 7 Rd,0,BUS ZN
49.262728,1,60384,-123.242289,12653,,,,Northbound Wesbrook Mall @ Agronomy Rd,0,BUS ZN
49.26369,1,60383,-123.243491,12652,,,,Southbound Wesbrook Mall @ Agronomy Rd,0,BUS ZN
49.130495,1,56599,-123.093598,6660,,,,Eastbound Horseshoe Way @ No. 5 Rd,0,BUS ZN
49.19317,1,61956,-122.803013,12650,,,,Eastbound 105 Ave @ Lincoln Dr,0,BUS ZN
49.01305,1,60429,-123.04825,12657,,,,Southbound Boundary Bay Rd @ 400 Block,0,BUS ZN
49.133514,1,56605,-123.115375,6667,,,,Westbound Steveston Hwy @ Southgate Rd,0,BUS ZN
49.219122,1,58592,-122.596382,12655,,,,Haney Place @ Bay 9,0,BUS ZN
49.133486,1,56603,-123.107451,6665,,,,Westbound Steveston Hwy @ Southport Rd,0,BUS ZN
49.336386,1,54003,-123.038189,10879,,,,Lynn Valley @ Bay 4,0,BUS ZN
49.130262,1,59856,-122.717088,10871,,,,Eastbound Fraser Hwy @ 182 St,0,BUS ZN
49.213825,1,50990,-123.117204,10872,,,,Southbound Cambie St @ W 62 Ave,0,BUS ZN
49.176466,1,61028,-122.669453,10874,,,,Southbound 199A St @ 96 Ave,0,BUS ZN
49.082328,2,61029,-123.004148,10877,,,,Westbound Churchill St @ 7900 Block,0,BUS ZN
49.192044,1,52114,-123.148208,2134,,,,Eastbound Miller Rd @ Templeton St,0,BUS ZN
49.258162,1,51593,-123.191535,1605,,,,Westbound W 16 Ave @ Wallace St,0,BUS ZN
49.192086,2,52354,-122.933723,2378,,,,Northbound Boyd St @ Ewen Ave,0,BUS ZN
49.195134,1,52355,-122.934695,2379,,,,Eastbound Duncan St @ 400 Block,0,BUS ZN
49.173384,2,52351,-122.934378,2375,,,,Eastbound Derwent Way @ 800 Block,0,BUS ZN
49.177665,1,52352,-122.931007,2376,,,,Eastbound Derwent Way @ Caldew St,0,BUS ZN
49.180195,1,52353,-122.92957,2377,,,,Eastbound Derwent Way @ 600 Block,0,BUS ZN
49.161678,2,52346,-122.952704,2370,,,,Eastbound Derwent Way @ Fraserview Place,0,BUS ZN
49.163708,1,52347,-122.948324,2371,,,,Eastbound Derwent Way @ Derwent Place,0,BUS ZN
49.167828,1,52348,-122.942522,2372,,,,Eastbound Derwent Way @ Chester Rd,0,BUS ZN
49.16974,2,52349,-122.939537,2373,,,,Eastbound Derwent Way @ Annance Court,0,BUS ZN
49.191133,1,61972,-122.976246,12093,,,,Westbound North Fraser Way @ Wiggins St,0,BUS ZN
49.276558,1,51862,-122.916031,1876,,,,Westbound S Campus Rd @ Science Rd,0,BUS ZN
49.279957,1,51863,-122.920119,1877,,,,SFU Transportation Centre @ Bay 1,0,BUS ZN
49.278518,1,51861,-122.91294,1875,,,,SFU Transit Exchange @ Bay 1,0,BUS ZN
49.275139,1,51858,-122.941231,1872,,,,Eastbound Burnaby Mountain Parkway @ Curtis St,0,BUS ZN
49.279954,1,52806,-122.919905,1873,,,,SFU Transportation Centre @ Bay 2,0,BUS ZN
49.280277,1,51856,-122.952556,1870,,,,Eastbound Hastings St @ Duthie Ave,0,BUS ZN
49.277354,1,51857,-122.946042,1871,,,,Eastbound Burnaby Mountain Parkway @ Burnwood Ave,0,BUS ZN
49.258337,1,51595,-123.203675,1607,,,,Westbound W 16 Ave @ Discovery St,0,BUS ZN
49.281238,1,51864,-122.928277,1878,,,,Westbound University Dr W @ W Campus Rd,0,BUS ZN
49.275447,1,51865,-122.941479,1879,,,,Westbound Burnaby Mountain Parkway @ Curtis St,0,BUS ZN
49.142706,1,54893,-122.912523,4945,,,,Northbound 112 St @ Bridlington Dr,0,BUS ZN
49.139722,1,54892,-122.912547,4944,,,,Northbound 112 St @ Glenbrook Place,0,BUS ZN
49.149113,1,54895,-122.912439,4947,,,,Northbound 112 St @ 80 Ave,0,BUS ZN
49.145667,2,54894,-122.912483,4946,,,,Northbound 112 St @ 78A Ave,0,BUS ZN
49.137482,1,54891,-122.91256,4943,,,,Northbound 112 St @ 73A Ave,0,BUS ZN
49.134599,1,54890,-122.912551,4942,,,,Northbound 112 St @ 72A Ave,0,BUS ZN
49.155371,1,54897,-122.912284,4949,,,,Northbound 112 St @ 84 Ave,0,BUS ZN
49.152508,1,54896,-122.912368,4948,,,,Northbound 112 St @ 82 Ave,0,BUS ZN
49.263212,1,52099,-123.120173,2118,,,,Eastbound W Broadway @ Heather St,0,BUS ZN
49.192115,1,52110,-123.163902,2130,,,,Eastbound Miller Rd @ 5500 Block,0,BUS ZN
49.265243,1,52092,-123.02541,2110,,,,Westbound Lougheed Hwy @ Boundary Loop,0,BUS ZN
49.169216,1,55056,-122.901186,5108,,,,Northbound 116 St @ 9000 Block,0,BUS ZN
49.170833,1,55057,-122.901159,5109,,,,Northbound 116 St @ 92 Ave,0,BUS ZN
49.192059,1,52111,-123.159488,2131,,,,Eastbound Miller Rd @ Jericho Rd,0,BUS ZN
49.320864,2,53254,-122.906174,3289,,,,Eastbound Bedwell Bay Rd @ Kelly Rd,0,BUS ZN
49.317311,2,53253,-122.909827,3288,,,,Eastbound Bedwell Bay Rd @ 3900 Block,0,BUS ZN
49.149013,1,55050,-122.901357,5102,,,,Northbound 116 St @ 80 Ave,0,BUS ZN
49.152862,1,55051,-122.901402,5103,,,,Northbound 116 St @ 82 Ave,0,BUS ZN
49.32353,2,53250,-122.89958,3285,,,,Westbound Bedwell Bay Rd @ Senkler Rd,0,BUS ZN
49.146469,1,55049,-122.901359,5101,,,,Northbound 116 St @ 78A Ave,0,BUS ZN
49.163587,1,55054,-122.902042,5106,,,,Northbound 116 St @ 88 Ave,0,BUS ZN
49.167264,1,55055,-122.901588,5107,,,,Northbound 116 St @ 90 Ave,0,BUS ZN
49.156167,1,55052,-122.901462,5104,,,,Northbound 116 St @ 84 Ave,0,BUS ZN
49.159986,1,55053,-122.902042,5105,,,,Northbound 116 St @ 86 Ave,0,BUS ZN
49.278392,1,59992,-123.107518,10492,,,,Northbound Pat Quinn Way @ Expo Blvd,0,BUS ZN
49.045605,1,59988,-122.679872,10491,,,,Eastbound 24 Ave @ 196 St,0,BUS ZN
49.052921,1,59987,-122.677559,10490,,,,Westbound 28 Ave @ 197A St,0,BUS ZN
49.26323,1,50873,-123.121293,880,,,,Eastbound W Broadway @ Willow St,0,BUS ZN
49.262778,1,50880,-123.099816,887,,,,Eastbound E Broadway @ Kingsway,0,BUS ZN
49.332125,1,53973,-123.04724,4014,,,,Eastbound Lynn Valley Rd @ Mollie Nye Way,0,BUS ZN
49.253698,1,51712,-123.033945,1726,,,,Southbound Rupert St @ E 18 Ave,0,BUS ZN
49.224507,1,52602,-123.000438,2627,,,,Westbound Central Blvd @ 4500 Block,0,BUS ZN
49.26852,1,50352,-123.190183,356,,,,Eastbound W 4th Ave @ Wallace St,0,BUS ZN
49.268679,1,50350,-123.197617,354,,,,Eastbound W 4th Ave @ 4100 Block,0,BUS ZN
49.268907,1,50349,-123.2064,353,,,,Eastbound W 4th Ave @ Trimble St,0,BUS ZN
49.268974,1,50347,-123.21149,351,,,,Eastbound W 4th Ave @ Tolmie St,0,BUS ZN
49.269015,1,50346,-123.214363,350,,,,Eastbound W 4th Ave @ Blanca St,0,BUS ZN
49.12863,2,56804,-123.187102,6869,,,,Northbound 4th Ave @ Richmond St,0,BUS ZN
49.133356,1,56799,-123.191878,6864,,,,Southbound 7th Ave @ Steveston Hwy,0,BUS ZN
49.131734,1,56800,-123.191864,6865,,,,Southbound 7th Ave @ Regent St,0,BUS ZN
49.129035,1,56801,-123.191869,6866,,,,Southbound 7th Ave @ Garry St,0,BUS ZN
49.126365,1,56802,-123.191184,6867,,,,Eastbound Chatham St @ 7th Ave,0,BUS ZN
49.141089,1,56795,-123.190499,6860,,,,Westbound Williams Rd @ Stilmond Rd,0,BUS ZN
49.139677,1,56796,-123.191817,6861,,,,Southbound Springmont Dr @ Springhill Cres,0,BUS ZN
49.137184,1,56797,-123.192941,6862,,,,Southbound Springmont Dr @ Springside Place,0,BUS ZN
49.135231,1,56798,-123.191623,6863,,,,Southbound Springmont Gate @ Springmont Dr,0,BUS ZN
49.10002,1,57278,-122.624648,7351,,,,Southbound 216 St @ 5300 Block,0,BUS ZN
49.096672,1,57280,-122.620098,7353,,,,Eastbound 52 Ave @ 217A St,0,BUS ZN
49.141076,1,59067,-123.164211,9581,,,,Westbound Williams Rd @ Lassam Rd,0,BUS ZN
49.095555,1,57282,-122.610325,7355,,,,Southbound 221A St @ Langley Memorial Hospital,0,BUS ZN
49.096726,1,57281,-122.615797,7354,,,,Eastbound 52 Ave @ 219 St,0,BUS ZN
49.237919,1,51259,-123.170182,1269,,,,Northbound Mackenzie St @ W 38 Ave,0,BUS ZN
49.091094,1,57284,-122.608245,7357,,,,Southbound 222 St @ Fraser Hwy,0,BUS ZN
49.24028,1,50662,-123.053651,669,,,,Northbound Slocan St @ Kingsway,0,BUS ZN
49.23969,1,50661,-123.053631,668,,,,Eastbound Kingsway @ Slocan St,0,BUS ZN
49.241611,1,50660,-123.057829,667,,,,Eastbound Kingsway @ Nanaimo St,0,BUS ZN
49.244693,1,50659,-123.064447,666,,,,Eastbound Kingsway @ Victoria Dr,0,BUS ZN
49.244828,1,50658,-123.065039,665,,,,Northbound Victoria Dr @ Kingsway,0,BUS ZN
49.241893,1,50657,-123.065138,664,,,,Northbound Victoria Dr @ E 32 Ave,0,BUS ZN
49.24032,1,50656,-123.065188,663,,,,Northbound Victoria Dr @ E 33 Ave,0,BUS ZN
49.21118,1,51256,-123.066167,1266,,,,Southbound Victoria Dr @ E 64 Ave,0,BUS ZN
49.213015,1,51255,-123.066138,1265,,,,Southbound Victoria Dr @ Thornhill Dr,0,BUS ZN
49.215036,1,51254,-123.066092,1264,,,,Southbound Victoria Dr @ Newport Ave,0,BUS ZN
49.235286,1,51897,-123.197663,1911,,,,Westbound SW Marine Dr @ Camosun St,0,BUS ZN
49.234042,2,51896,-123.193856,1910,,,,Southbound Crown St @ SW Marine Dr,0,BUS ZN
49.144598,1,55048,-122.901344,5100,,,,Northbound 116 St @ 77A Ave,0,BUS ZN
49.237441,1,51898,-123.205607,1912,,,,Westbound SW Marine Dr @ Kullahun Dr,0,BUS ZN
49.102492,2,57545,-123.072176,7618,,,,Northbound Westminster Ave @ Chamberlayne Ave,0,BUS ZN
49.104896,1,57546,-123.073217,7619,,,,Westbound Admiral Blvd @ Regatta Way,0,BUS ZN
49.095463,2,57541,-123.065086,7614,,,,Northbound 57 St @ Grove Ave,0,BUS ZN
49.307956,2,53248,-122.862785,3283,,,,Westbound Sunnyside Rd @ Summerwood Lane,0,BUS ZN
49.099773,2,57543,-123.068804,7616,,,,Westbound Crescent Dr @ Dowler Rd,0,BUS ZN
49.101381,1,57544,-123.071123,7617,,,,Westbound Crescent Dr @ Wellburn Dr,0,BUS ZN
49.084203,1,57537,-123.065095,7610,,,,Eastbound Harvest Dr @ 57 St,0,BUS ZN
49.085874,1,57538,-123.063921,7611,,,,Northbound Harvest Dr @ Mountain View Blvd,0,BUS ZN
49.091215,2,57539,-123.065164,7612,,,,Northbound 57 St @ 48B Ave,0,BUS ZN
49.093461,2,57540,-123.065142,7613,,,,Northbound 57 St @ 49B Ave,0,BUS ZN
49.314085,2,53246,-122.855814,3281,,,,Southbound Sunnyside Rd @ East Rd,0,BUS ZN
49.282631,1,58095,-122.795745,8433,,,,Eastbound Glen Dr @ The High Street,0,BUS ZN
49.282792,1,58094,-122.796437,8432,,,,Westbound Glen Dr @ The High Street,0,BUS ZN
49.087928,1,58596,-123.060783,8435,,,,Eastbound Clarence Taylor Cres @ Harvest Dr,0,BUS ZN
49.24647,1,58128,-122.892571,8434,,,,Northbound North Rd @ Lougheed Hwy,0,BUS ZN
49.277967,1,51038,-123.044227,1047,,,,Southbound Renfrew St @ E Georgia St,0,BUS ZN
49.281164,1,60542,-123.016705,12777,,,,Westbound Hastings St @ MacDonald Ave,0,BUS ZN
49.280455,1,60530,-123.137828,12770,,,,Eastbound Pacific St @ Jervis St,0,BUS ZN
49.132977,1,56062,-122.801259,6120,,,,Southbound 152 St @ 72 Ave,0,BUS ZN
49.285634,1,60826,-123.119515,8040,,99933,,Burrard Station @ Platform 2,0,ZN 1
49.346846,2,60939,-123.153313,8517,,,,Eastbound Chartwell Dr @ 1300 Block,0,BUS ZN
49.279178,1,57967,-123.109213,8042,,99935,,Stadium-Chinatown Station @ Platform 2,0,ZN 1
49.353987,2,60941,-123.146411,8515,,,,Westbound Eyremount Dr @ Crestline Rd,0,BUS ZN
49.350234,2,60945,-123.137633,8512,,,,Westbound Eyremount Dr @ 1000 Block,0,BUS ZN
49.353447,2,60944,-123.138032,8513,,,,Northbound Eyremount Dr @ Elveden Row,0,BUS ZN
49.304042,1,54087,-122.958753,4129,,,,Eastbound Dollarton Hwy @ 4000 Block,0,BUS ZN
49.304096,1,54086,-122.966885,4128,,,,Eastbound Dollarton Hwy @ 3700 Block,0,BUS ZN
49.255729,1,60344,-122.800598,12592,,,,Northbound Orchid Dr @ Palm Terrace,0,BUS ZN
49.308726,1,54081,-122.993488,4123,,,,Eastbound Dollarton Hwy @ Ellis St,0,BUS ZN
49.307612,1,54080,-123.006104,4122,,,,Eastbound Dollarton Hwy @ 2400 Block,0,BUS ZN
49.306226,1,58456,-123.010315,4121,,,,Eastbound Dollarton Hwy @ Forester St,0,BUS ZN
49.350692,2,60946,-123.133588,8511,,,,Northbound Eyremount Dr @ Farmleigh Rd,0,BUS ZN
49.305121,1,54085,-122.973454,4127,,,,Eastbound Dollarton Hwy @ Raven Woods Dr,0,BUS ZN
49.307684,2,54084,-122.979451,4126,,,,Eastbound Dollarton Hwy @ 3300 Block,0,BUS ZN
49.308491,2,54083,-122.987007,4125,,,,Eastbound Dollarton Hwy @ Sleil-Waututh Rd,0,BUS ZN
49.308455,1,54082,-122.989945,4124,,,,Eastbound Dollarton Hwy @ 3000 Block,0,BUS ZN
49.144361,1,55634,-122.868072,5689,,,,Southbound 128 St @ 78 Ave,0,BUS ZN
49.14761,1,55633,-122.868101,5688,,,,Southbound 128 St @ 80 Ave,0,BUS ZN
49.15229,1,55632,-122.86813,5687,,,,Southbound 128 St @ 8200 Block,0,BUS ZN
49.154958,1,55631,-122.868141,5686,,,,Southbound 128 St @ 84 Ave,0,BUS ZN
49.169459,1,55626,-122.868138,5681,,,,Southbound 128 St @ 92 Ave,0,BUS ZN
49.171412,1,55625,-122.868144,5680,,,,Southbound 128 St @ 93 Ave,0,BUS ZN
49.16219,1,55628,-122.868166,5683,,,,Southbound 128 St @ 88 Ave,0,BUS ZN
49.166344,1,55627,-122.868138,5682,,,,Southbound 128 St @ 90 Ave,0,BUS ZN
49.031225,1,56095,-122.867012,6153,,,,Eastbound 16 Ave @ 128 St,0,BUS ZN
49.254132,1,52733,-123.010837,11519,,,,Southbound Gilmore Way @ Canada Way,0,BUS ZN
49.187397,1,61247,-122.550454,11514,,,,Eastbound 102 Ave @ 242B St,0,BUS ZN
49.198931,1,55922,-122.763399,5978,,,,Westbound 108 Ave @ 165B St,0,BUS ZN
49.191468,1,55917,-122.766956,5973,,,,Eastbound 104 Ave @ 164 St,0,BUS ZN
49.191464,1,55916,-122.771585,5972,,,,Eastbound 104 Ave @ Fraserglen Dr,0,BUS ZN
49.19131,1,55914,-122.779707,5970,,,,Westbound 104 Ave @ 160 St,0,BUS ZN
49.195555,1,55920,-122.75642,5976,,,,Northbound 168 St @ 106 Ave,0,BUS ZN
49.191997,1,55919,-122.756353,5975,,,,Northbound 168 St @ 104 Ave,0,BUS ZN
49.191528,1,55918,-122.760849,5974,,,,Eastbound 104 Ave @ Oak Gate,0,BUS ZN
49.250043,1,52561,-122.953046,2586,,,,Westbound Winston St @ 7200 Block,0,BUS ZN
49.250673,1,52560,-122.948844,2585,,,,Southbound Phillips Ave @ Government Rd,0,BUS ZN
49.251001,1,52559,-122.944637,2584,,,,Westbound Government Rd @ 7500 Block,0,BUS ZN
49.250986,1,52558,-122.941404,2583,,,,Westbound Government Rd @ Lozells Ave,0,BUS ZN
49.250956,1,52557,-122.935811,2582,,,,Westbound Government Rd @ Piper Ave,0,BUS ZN
49.250916,1,52556,-122.930617,2581,,,,Westbound Government Rd @ 8000 Block,0,BUS ZN
49.250903,1,52555,-122.927012,2580,,,,Westbound Government Rd @ Lakedale Ave,0,BUS ZN
49.106135,1,56001,-122.826666,6059,,,,Eastbound 57 Ave @ 142 St,0,BUS ZN
49.111388,1,56000,-122.828904,6058,,,,Southbound 142 St @ 60 Ave,0,BUS ZN
49.111845,1,55997,-122.812964,6055,,,,Westbound 60 Ave @ 148 St,0,BUS ZN
49.111815,1,55996,-122.807384,6054,,,,Westbound 60 Ave @ 150 St,0,BUS ZN
49.111913,1,55999,-122.824111,6057,,,,Westbound 60 Ave @ 144 St,0,BUS ZN
49.111881,1,55998,-122.81832,6056,,,,Westbound 60 Ave @ 146 St,0,BUS ZN
49.118442,1,55993,-122.801178,6051,,,,Southbound 152 St @ 64 Ave,0,BUS ZN
49.117143,1,55992,-122.756436,6050,,,,Northbound 168 St @ 63 Ave,0,BUS ZN
49.111791,1,55995,-122.801693,6053,,,,Westbound 60 Ave @ 152 St,0,BUS ZN
