from_trip_id,to_stop_id,from_stop_id,to_trip_id,transfer_type,min_transfer_time
,6343,6354,,2,300
,8697,8683,,0,240
,932,11221,,2,420
,6247,6247,,0,240
,11009,706,,0,240
,9510,8703,,2,360
,7097,7093,,0,240
,10260,10251,,0,240
,77,96,,0,240
,12764,12548,,2,300
,8679,10021,,2,360
,869,1018,,0,240
,6512,12716,,2,300
,6107,6107,,0,240
,2477,2630,,0,240
,11403,545,,2,300
,365,10968,,0,240
,11438,11535,,2,480
,8055,10948,,0,240
,6766,6766,,0,240
,3412,3517,,2,300
,11807,11801,,0,240
,5715,11133,,0,240
,5793,8060,,0,240
,2742,1709,,2,120
,4496,31,,0,240
,5542,5436,,0,240
,12665,1186,,2,300
,12272,3331,,0,240
,11664,9720,,2,300
,12957,12956,,0,240
,12409,8068,,0,240
,1728,1546,,0,240
,10629,7145,,2,360
,8044,11588,,0,240
,6174,6139,,0,240
,4301,4514,,0,240
,3984,12264,,0,240
,10886,10888,,0,240
,8748,8679,,0,240
,2789,2809,,0,240
,10629,11754,,0,240
,11593,10643,,0,240
,11021,337,,2,300
,8029,7727,,2,120
,12647,3904,,0,240
,9344,9339,,0,240
,11764,6456,,0,240
,11716,8053,,0,240
,1133,1833,,0,240
,12208,12239,,0,240
,596,359,,0,240
,4961,12943,,2,300
,6464,5585,,0,240
,1554,1554,,0,240
,10891,10891,,0,240
,11248,11268,,0,240
,3532,3386,,2,420
,6754,11540,,2,300
,2051,11349,,0,240
,176,857,,2,360
,12361,11794,,2,300
,5553,5230,,0,240
,11206,7525,,0,240
,695,1572,,0,240
,1301,892,,0,240
,5346,5358,,2,300
,1992,801,,0,240
,2948,2948,,0,240
,3394,8032,,2,120
,11802,11806,,0,240
,7259,7259,,0,240
,12716,12716,,0,240
,2252,8065,,0,240
,5656,5034,,0,240
,11592,8654,,0,240
,8350,3401,,2,480
,2167,2221,,2,300
,8019,859,,2,480
,2971,2847,,0,240
,5039,5040,,2,360
,12663,297,,2,300
,2170,2170,,0,240
,12950,12952,,0,240
,8674,8751,,2,300
,11278,11088,,2,300
,36,35,,2,300
,11310,11275,,2,360
,11427,11,,2,300
,737,955,,2,300
,3806,8031,,2,120
,3975,10132,,2,300
,11263,4220,,2,300
,2397,10929,,0,240
,5250,5250,,0,240
,12636,10316,,2,420
,1307,1151,,2,360
,11799,11798,,0,240
,5633,5464,,0,240
,2221,2167,,2,300
,10866,10866,,2,120
,7095,5352,,0,240
,9652,7672,,2,300
,1173,12409,,2,300
,12716,6753,,0,240
,9388,3865,,0,240
,3423,3423,,0,240
,181,8074,,0,240
,7591,5216,,2,120
14876437,7217,7217,14876351,4,0
,8758,10017,,0,240
,2261,2639,,0,240
,11246,11248,,0,240
,6820,6489,,0,240
,4491,4660,,0,240
,1350,11011,,0,240
,11860,5509,,0,240
,3155,3242,,2,300
,11243,11294,,2,360
,12736,12735,,0,240
,4832,4654,,0,240
,8021,3195,,2,60
,96,8076,,2,420
,2051,11284,,2,300
,1329,2227,,0,240
,10914,5890,,0,240
,2219,2170,,2,300
,11293,13007,,2,300
,11015,663,,0,240
,1615,8071,,0,240
,5028,5065,,0,240
,5844,8056,,2,300
,706,11015,,0,240
,4494,190,,2,360
,4933,5615,,0,240
,2788,1457,,0,240
,8031,3385,,2,60
,8687,8746,,0,240
,10374,1300,,2,420
,11258,11276,,2,300
,2761,1173,,0,240
,4459,4568,,0,240
,12134,12668,,2,300
,2264,2264,,0,240
,548,10967,,2,360
,351,351,,0,240
,6753,6753,,0,240
,12793,10891,,0,240
,2156,809,,2,300
,1283,185,,2,300
,210,1519,,0,240
,11438,11527,,2,300
,1301,9051,,0,240
,8960,7223,,2,360
,11802,11805,,0,240
,12227,12147,,0,240
,12951,12951,,0,240
,12211,12229,,0,240
,7827,7658,,0,240
,12948,31,,0,240
,1190,1683,,0,240
,9547,12478,,2,300
,9952,9952,,0,240
,12321,12234,,0,240
,8710,8710,,2,120
,5925,6116,,0,240
,11588,11588,,0,240
,1824,2032,,0,240
,5700,6077,,0,240
,1522,460,,0,240
,3407,3407,,0,240
,7489,7450,,0,240
,635,981,,2,480
,160,627,,0,240
,1316,713,,0,240
,1443,1443,,0,240
,8761,906,,2,420
,12220,12207,,2,360
,5697,5505,,2,360
,4494,12331,,2,420
,11281,12866,,2,300
,10564,8575,,0,240
,11597,11602,,2,300
,8366,12946,,0,240
,75,74,,0,240
,1054,915,,2,300
,11268,11288,,0,240
,97,10400,,2,60
,10068,3608,,2,420
,10926,10375,,0,240
,12602,235,,2,300
,3076,3046,,0,240
,1186,12666,,2,300
,938,8038,,2,480
,963,12318,,0,240
,6340,6340,,0,240
,10399,10399,,2,120
,10886,10891,,0,240
,12672,761,,0,240
,1258,2000,,0,240
,8028,7777,,2,120
,12721,9136,,0,240
,5743,11860,,0,240
,12816,361,,2,300
,3906,12235,,0,240
,12196,9291,,2,300
,4190,4190,,0,240
,7639,6458,,0,240
,4494,628,,2,360
,1430,1443,,2,300
,2648,2261,,0,240
,11942,12231,,0,240
,6080,4845,,0,240
,3536,2189,,0,240
,12950,12902,,0,240
,9511,8703,,2,360
,5919,5295,,0,240
,2833,2761,,2,120
,12409,12409,,0,240
,11754,5335,,2,360
,7703,7685,,2,300
,1337,1337,,0,240
,1589,341,,0,240
,12954,12956,,0,240
,4495,12036,,2,300
,8053,11710,,0,240
,1685,8047,,0,240
,2032,1838,,0,240
,1660,1642,,0,240
,10966,12976,,2,360
,2838,2994,,2,480
,7188,7198,,0,240
,12362,11793,,2,300
,8049,12409,,0,240
,6255,6255,,0,240
,3769,3904,,0,240
,11427,25,,0,240
,11903,11903,,0,240
,12233,12240,,2,300
,11755,5535,,0,240
,9854,9683,,2,300
,11630,4950,,2,420
,11076,9022,,0,240
,11715,8053,,0,240
,12580,8028,,2,120
,650,12891,,0,240
,6458,5148,,0,240
,1622,9987,,0,240
,1462,1409,,0,240
,11357,11352,,0,240
,5187,5187,,0,240
,10890,10891,,0,240
,3855,3878,,2,360
,11029,11029,,0,240
,3900,9174,,2,300
,9087,11216,,0,240
,5869,5256,,0,240
,80,11638,,0,240
,5722,5664,,2,300
,5055,5678,,0,240
,11535,95,,2,300
,3386,3532,,2,360
,5743,6077,,0,240
,1413,1459,,2,360
,11269,11248,,0,240
,45,193,,2,480
,2004,1824,,0,240
,5667,10880,,0,240
,11337,11275,,2,360
,407,4879,,2,300
,12405,12406,,0,240
,3679,3699,,0,240
,12950,12900,,0,240
,11788,11248,,0,240
,1387,1482,,0,240
,11932,6781,,0,240
,12873,1337,,2,540
,9987,1679,,0,240
,8854,6195,,2,360
,7087,8940,,0,240
,10299,7719,,2,420
,4881,97,,2,360
,12409,8049,,0,240
,5052,5719,,0,240
,12901,12951,,0,240
,1888,9043,,0,240
,3195,3195,,0,240
,2472,1423,,0,240
,2728,2728,,0,240
,627,160,,0,240
,4972,4962,,0,240
,3410,8847,,0,240
,12939,4917,,2,300
,5729,11134,,0,240
,2035,1258,,0,240
,12951,12952,,0,240
,10071,12827,,2,300
,11311,11275,,2,360
,11260,11277,,2,300
,11443,3086,,0,240
,4295,4295,,0,240
,2695,2689,,0,240
,10360,11258,,0,240
,11906,2323,,0,240
,5125,5119,,0,240
,8032,3904,,2,120
,12777,1391,,2,300
,1091,8753,,2,300
,8030,7736,,0,240
,8636,4734,,0,240
,8049,1173,,2,300
,11016,114,,0,240
,5016,11628,,2,480
,12567,11874,,0,240
,10330,2015,,0,240
,329,12721,,2,300
,1885,1885,,0,240
,10867,10866,,0,240
,12234,3394,,0,240
,8622,887,,2,300
,7025,2160,,0,240
,646,12168,,0,240
,1316,655,,0,240
,4080,4107,,2,300
,1283,696,,0,240
,5628,5557,,2,360
,1988,151,,0,240
,7106,7106,,0,240
,8746,8691,,0,240
,8061,5844,,2,300
15073493,4756,4756,15073470,4,0
,5593,5593,,0,240
,7450,7449,,2,120
,10897,4965,,2,300
,6545,6508,,2,300
,7236,7236,,0,0
,12036,10400,,2,60
,11860,5464,,0,240
,10333,2656,,2,300
,5593,5633,,0,240
,10132,3784,,2,300
,4274,4050,,2,360
,12064,12066,,2,300
,9069,8034,,2,360
,2739,1242,,2,300
,1510,1276,,2,300
,6151,6217,,0,240
,11278,12548,,2,360
,11622,256,,2,300
,2098,6682,,2,420
,1604,365,,2,360
,6357,6173,,2,300
,12735,12735,,0,240
,5557,12944,,2,300
,5183,11664,,2,360
,1482,8139,,0,240
,815,2054,,2,300
,11075,9023,,0,240
,11638,11638,,0,240
,4495,190,,2,360
,12155,12155,,0,240
,12036,11303,,2,360
,12235,3195,,0,240
,3334,8021,,2,120
,322,322,,0,240
,11861,11860,,0,240
,12976,10966,,2,360
,11858,5509,,0,240
,7095,7259,,0,240
,675,675,,0,240
,4599,4412,,2,360
,11227,10360,,2,420
,3317,3317,,0,240
,6114,5803,,0,240
,5188,5176,,0,240
,12687,4205,,2,300
,8657,12227,,0,240
,5768,5769,,0,240
,10642,10642,,0,240
,5336,5336,,0,240
,11911,11911,,0,240
,8070,1736,,0,240
,5890,7639,,0,240
,6340,8854,,2,300
15070904,4154,4154,15070934,4,0
,5019,4984,,0,240
,2553,1410,,0,240
,12437,7140,,0,240
,8847,3410,,0,240
,9124,1592,,0,240
,12950,12951,,0,240
,248,1530,,0,240
,7152,8945,,2,300
,11525,11525,,0,240
,9062,6132,,2,360
,12686,12682,,2,360
,3402,3084,,2,420
,11302,8038,,2,480
,9580,6590,,0,240
,1572,695,,0,240
,4982,11627,,2,480
,12393,8046,,0,240
,11132,5651,,0,240
,11135,5756,,0,240
,4427,4427,,0,240
,2399,2396,,2,300
,3816,3385,,0,240
,2847,2941,,0,240
,1992,834,,0,240
,12891,650,,0,240
,11403,12721,,2,300
,11682,1430,,2,300
,3067,3533,,0,240
,11280,12866,,2,300
,9989,1659,,0,240
,6000,5509,,0,240
,113,11016,,0,240
,8367,12946,,0,240
,10961,10960,,2,360
14847691,8396,8396,14847580,4,0
,1832,8046,,0,240
,11269,11288,,0,240
,2477,8051,,0,240
,11739,11739,,0,240
,96,10400,,2,360
,5180,5180,,0,240
,7635,7635,,0,240
,3533,3394,,0,240
,1187,12666,,0,240
,5890,10914,,0,240
,8574,8573,,0,240
,12793,10888,,0,240
,81,93,,2,420
,8563,1736,,0,240
,6823,9582,,2,300
,10887,10891,,0,240
,4984,5019,,0,240
,6468,12155,,0,240
,12028,3973,,0,240
,12231,8020,,0,240
,7652,7652,,0,240
,6015,5935,,2,300
,322,59,,2,300
,11943,12231,,0,240
,6728,5242,,0,240
,6942,6725,,0,240
,3317,11827,,0,240
,12957,12902,,0,240
,11942,11940,,0,240
,6754,11254,,0,240
,4517,4504,,0,240
,9479,12536,,2,240
,11246,11289,,0,240
,7214,7166,,0,240
,12955,12956,,0,240
,5474,11077,,2,360
,10867,4471,,0,240
,11352,11357,,0,240
,12943,4972,,2,300
,3195,3334,,0,240
,11091,11929,,2,360
,11563,74,,2,300
,542,407,,2,360
,6478,6113,,0,240
,761,195,,2,300
,11285,10745,,2,300
,9412,5350,,2,360
,4100,4130,,0,240
,3927,3904,,0,240
,5045,6456,,0,240
,1537,1354,,0,240
,313,10969,,2,360
,11559,8023,,2,120
,11075,9022,,0,240
,11714,8053,,0,240
,10969,313,,2,360
,12902,12900,,0,240
,6736,6727,,0,240
,6587,6908,,0,240
,7140,7106,,2,300
,8852,8852,,0,240
,5543,6340,,2,300
,6691,9574,,0,240
,4065,12349,,2,360
,409,9112,,2,360
,10889,10886,,0,240
,12902,12902,,0,240
,8763,11589,,2,300
,10882,4043,,2,300
,1195,1195,,0,240
,8041,12036,,2,420
,11269,11270,,0,240
,2231,809,,2,360
,36,188,,2,360
,9591,9592,,0,240
,5845,5860,,0,240
,7650,8030,,0,240
,77,78,,0,240
,8948,8948,,0,240
,11906,2266,,0,240
,13013,11704,,0,240
,5432,5547,,2,300
,4494,11523,,2,300
,12957,12955,,0,240
,4961,4962,,0,240
,7591,7591,,2,120
,10138,9178,,2,300
,12207,12207,,0,240
,6512,6541,,2,300
,5045,6467,,0,240
,6196,6354,,2,300
,11639,9543,,2,360
,11293,13077,,2,360
,10251,10251,,0,240
,8907,8762,,0,240
,1596,1039,,0,240
,12631,1116,,2,300
,96,77,,0,240
,8945,8945,,0,240
,5359,5359,,0,240
,3779,3816,,0,240
,3214,3214,,0,240
,9021,5533,,2,300
,11074,6459,,0,240
,5542,6088,,2,300
,4301,4243,,0,240
,8854,11704,,0,240
,607,276,,2,360
,6000,11860,,0,240
,8578,8575,,0,240
,1329,2160,,0,240
,10971,8756,,0,240
,7768,8025,,2,120
,12272,3315,,0,240
,1683,1190,,0,240
,10310,7666,,2,420
,12498,7658,,0,240
,11793,12600,,2,420
,5891,5769,,0,240
,10969,1604,,0,240
,12664,256,,0,240
,6113,5410,,2,300
,4534,4447,,2,360
,627,11282,,2,300
,2630,2692,,0,240
,1197,1070,,2,300
,2739,1244,,2,300
,3868,3868,,0,240
,4329,4500,,2,300
,5419,5275,,2,360
,2189,3624,,0,240
,11704,11704,,0,240
,10896,4965,,2,300
,4247,4297,,0,240
,8746,8672,,0,240
,1980,815,,0,240
,11716,11714,,0,240
,4471,10865,,0,240
,3878,3831,,2,300
,10819,10764,,0,240
,8685,8672,,0,240
,11246,11288,,0,240
,8589,2613,,2,300
,6094,5531,,2,300
,155,11632,,0,240
,1283,11529,,0,240
,1659,1659,,0,240
,1186,1187,,0,240
,2528,2622,,2,300
,10879,10879,,0,240
,4887,407,,2,360
,98,1013,,2,540
,1079,1254,,0,240
,12901,12901,,0,240
,5585,5621,,0,240
,2054,815,,0,240
,411,10591,,2,360
,7650,8023,,0,240
,12234,3195,,0,240
,8032,3195,,2,60
,779,10895,,2,480
,2120,8622,,2,360
,12681,31,,2,300
,1586,10799,,0,240
,8689,8746,,0,240
,5352,5352,,0,240
,11535,11441,,2,420
,10202,8050,,0,240
,1721,911,,0,240
,6051,11076,,0,240
,8057,6456,,0,240
,12948,76,,2,480
,6738,5242,,0,240
14834303,628,628,14834376,4,0
,8743,8738,,2,420
,11950,11958,,0,240
,932,11278,,2,480
,1907,646,,0,240
,2799,10429,,2,120
,10889,10890,,0,240
,667,12982,,0,240
,429,3428,,2,360
,8854,8854,,0,240
,9849,9849,,0,240
,9235,9235,,0,240
,6153,6280,,0,240
,10888,10886,,0,240
,8021,3204,,2,120
,9720,12650,,0,240
,1160,12666,,2,300
,7444,7444,,0,240
,6578,6578,,0,240
,728,898,,0,240
,6166,6166,,2,180
,6753,6610,,2,360
,5567,4925,,2,360
,1031,12632,,2,300
,5667,11882,,0,240
,329,9136,,2,360
,5332,11331,,2,300
,3053,8021,,2,60
,12687,12682,,2,300
,13013,6174,,2,360
,11331,5332,,2,300
,10893,10294,,0,240
,11802,11798,,0,240
,11674,1736,,0,240
,8072,695,,0,240
,5230,4939,,0,240
,1654,1139,,0,240
14859535,4579,4579,14859332,4,0
,7643,3195,,0,240
,5801,5955,,0,240
,4186,12682,,2,300
,12168,1907,,0,240
,60,569,,2,300
,7743,8029,,2,120
,1350,11007,,0,240
,10258,10258,,0,240
,11129,5138,,0,240
,11799,11807,,0,240
,2737,414,,2,300
,1065,1065,,0,240
,12944,5629,,2,300
,10189,10701,,2,360
,11710,11715,,0,240
,1519,210,,0,240
,6459,5516,,0,240
,11592,5287,,2,360
,12065,12063,,2,300
,329,329,,0,240
,6373,6217,,2,300
,6736,7468,,0,240
,11352,12764,,2,300
,607,606,,2,360
,1557,1557,,0,240
,8046,1065,,0,240
,1065,1832,,0,240
,5104,5021,,0,240
,12230,8020,,0,240
,8756,8756,,2,60
,1160,1648,,0,240
,10017,10017,,0,240
,6753,12717,,0,240
,7828,10893,,0,240
,11535,11535,,0,240
,11088,11221,,2,300
,11940,12231,,0,240
,12956,12902,,0,240
,11078,5498,,2,360
,11943,11940,,0,240
,1361,892,,0,240
,5244,6455,,0,240
,8064,11719,,0,240
,8697,8749,,0,240
,5288,5805,,2,360
,11260,11276,,2,300
,3443,3411,,2,300
,11014,337,,0,240
,12631,1031,,2,300
,11827,3298,,2,360
,11861,5700,,2,300
,1429,2326,,0,240
,7166,7095,,0,240
,3204,3204,,0,240
,11284,10745,,2,300
,12971,12971,,0,240
,11245,11305,,0,240
,5706,5591,,2,300
,11253,11288,,0,240
,6727,7469,,0,240
,10968,313,,2,360
,11450,10023,,0,240
,5256,5023,,2,420
,12498,7727,,0,240
,10564,8578,,0,240
,7644,9240,,2,360
,5542,6340,,2,300
,4191,4301,,0,240
,10892,10891,,0,240
,6467,11882,,0,240
,2928,2941,,0,240
,669,701,,0,240
,5124,5124,,0,240
,11278,11357,,2,300
,12375,76,,2,420
,8818,3443,,0,240
,11268,11270,,0,240
,4053,4043,,2,360
,1286,181,,2,360
,12336,1171,,0,240
,1202,1307,,2,360
,1173,2717,,0,240
,7650,7650,,0,240
,6214,6214,,0,240
,12667,659,,2,300
,7732,7732,,0,240
,77,11441,,2,360
,1105,11013,,0,240
,6186,5448,,2,300
,11438,77,,2,360
,4495,11523,,0,240
,5683,11131,,0,240
,12956,12955,,0,240
,4962,4962,,0,240
,8689,8687,,0,240
,12952,12900,,0,240
,2836,1875,,0,240
,5252,10914,,0,240
,12206,12207,,2,300
,7743,7827,,0,240
,2414,1173,,0,240
,6004,5801,,0,240
,11292,13077,,2,300
,6468,5042,,2,480
,5721,5124,,2,300
,3667,3371,,0,240
,6078,5706,,0,240
,12632,1116,,2,300
,11882,5494,,0,240
,2020,2020,,0,240
,9307,31,,2,420
,10799,10799,,0,240
,5543,6088,,2,360
,6220,6220,,0,240
,6341,5540,,0,240
,8577,8575,,0,240
,4463,9543,,2,360
,782,10620,,2,300
,3478,3779,,0,240
,4845,4845,,0,240
,906,11095,,0,240
,11706,11526,,2,120
,5122,5122,,0,240
,8019,35,,2,420
,11792,12600,,2,420
,10865,10866,,0,240
14852893,3885,3885,14853129,4,0
,11706,1016,,0,240
,12716,13096,,2,360
,9069,188,,2,480
,12938,5065,,2,300
,6730,12205,,2,300
,6984,8052,,0,240
,863,1977,,0,240
,12036,96,,2,180
,985,1016,,0,240
,9574,6691,,0,240
,5989,8065,,0,240
,2948,3108,,0,240
,4371,4371,,0,240
,8679,8680,,2,120
,11272,11524,,2,300
,9989,1643,,0,240
,985,11273,,2,300
,10867,4568,,0,240
,2928,2971,,0,240
,801,1992,,0,240
,5997,4845,,0,240
,11798,11802,,0,240
,3053,7643,,0,240
,4933,5567,,0,240
,1337,2227,,2,480
,12229,12209,,0,240
,8037,10867,,2,120
,1133,1828,,0,240
,11253,11270,,0,240
,12235,8021,,0,240
,12900,12901,,0,240
,12721,11403,,2,300
,5621,5585,,0,240
,3068,3068,,0,240
,3058,3058,,0,240
,9567,6902,,0,240
,2222,2166,,0,240
,10884,8061,,0,240
,8688,8746,,0,240
,1334,6958,,2,480
,12380,10690,,2,360
,5830,6004,,0,240
,4689,4629,,0,240
,11077,5474,,2,300
,5352,7259,,0,240
,963,1387,,2,300
,11302,40,,2,360
,8563,11674,,0,240
,4243,4191,,0,240
,3053,3394,,0,240
,2761,8049,,2,300
,8690,8672,,0,240
,11807,11805,,0,240
,1615,1832,,0,240
,955,742,,0,240
,847,1580,,0,240
,11282,12586,,2,300
,12956,12951,,0,240
,7956,7956,,0,240
,11556,11557,,0,240
,1487,1487,,0,240
,4350,4416,,0,240
,4608,13101,,0,240
,10139,9981,,0,240
,5244,5997,,0,240
,4756,10328,,2,300
,8053,11765,,0,240
,6078,5591,,0,240
,12683,9543,,2,300
,8066,3023,,0,240
,4674,4644,,0,240
,9492,9492,,0,240
,1586,11281,,2,300
,761,12672,,0,240
,8064,11710,,0,240
,8041,11526,,2,360
,6675,9574,,0,240
,10092,1886,,2,300
,10144,9848,,2,360
,10399,12036,,2,180
,8037,4459,,0,240
,11128,5138,,0,240
,11798,11807,,0,240
,2325,2264,,0,240
,5633,5700,,0,240
,9124,9124,,0,240
,218,9136,,2,360
,7685,7685,,0,240
,423,11281,,2,300
,8756,10034,,0,240
,10885,10891,,0,240
,12277,3333,,0,240
,5262,10880,,0,240
,4131,4087,,0,240
,2414,12406,,2,300
,11500,251,,0,240
,4881,96,,2,360
,3298,3298,,0,240
,627,11354,,2,300
,11941,12231,,0,240
,7108,12437,,2,300
,12955,12902,,0,240
,8690,12227,,0,240
,12405,8049,,0,240
,2016,1173,,0,240
,365,10969,,0,240
,11095,911,,0,240
,5975,13018,,0,240
,1801,8070,,0,240
,1504,1604,,2,300
,12478,9547,,2,300
,665,1198,,0,240
,7645,11114,,2,540
,9103,2156,,2,360
,8989,8989,,0,240
,12632,1031,,2,300
,1801,1736,,0,240
,5069,5256,,0,240
,11860,5700,,0,240
,7384,7384,,0,240
,4030,4030,,0,240
,2692,2630,,0,240
,9299,9298,,0,240
,10968,365,,0,240
,11122,5583,,0,240
,12428,11903,,0,240
,8535,8077,,2,300
,5045,10880,,0,240
,13101,13101,,0,240
,11302,12036,,2,420
,12655,10891,,0,240
,12900,12900,,0,240
,5803,5954,,0,240
,12900,12898,,0,240
,2189,3536,,0,240
,2016,2717,,0,240
,6077,11860,,0,240
,3769,8021,,2,120
,11248,11256,,0,240
,5801,6004,,0,240
,11941,8020,,2,120
,8030,7650,,0,240
,11279,11357,,2,300
,98,48,,0,240
,11267,11270,,0,240
,3198,3975,,0,240
,11357,11279,,2,300
,3995,4002,,2,300
,5715,11134,,0,240
,12891,12134,,2,300
,11302,189,,2,420
,11438,96,,2,360
,1046,2743,,2,300
,1832,8071,,0,240
,1054,902,,2,300
,1461,9125,,0,240
,12955,12955,,0,240
,3515,3565,,2,300
,8688,8687,,0,240
,6220,6148,,0,240
,12955,12900,,0,240
,169,1530,,0,240
,12672,13043,,2,300
,3822,3779,,0,240
,7445,7445,,0,240
,10644,10673,,0,240
,11130,5067,,2,300
,8760,8674,,2,300
,5059,5111,,0,240
,8035,78,,2,540
,11295,11247,,2,360
,9952,10972,,0,240
,3878,3878,,0,240
,1027,1971,,2,300
,963,1482,,0,240
,11806,11807,,0,240
,11706,11524,,0,240
,11227,11260,,2,420
,596,358,,0,240
,2166,2222,,0,240
,4644,4674,,0,240
,5557,12945,,2,360
,4879,405,,2,480
,12626,646,,2,300
,11858,5633,,0,240
,12947,8367,,0,240
,6467,8057,,0,240
,8690,8755,,0,240
,1300,10375,,2,480
,12716,11247,,2,360
,9720,11664,,0,240
,1738,1165,,2,600
,12921,7699,,0,240
,3024,2917,,0,240
,318,317,,0,240
,5104,5072,,0,240
,7501,7446,,0,240
,1173,2761,,2,120
,8066,2692,,0,240
,12027,745,,0,240
,12332,10860,,0,240
,7207,7259,,0,240
,7643,12235,,0,240
,3633,12291,,2,300
,1902,1902,,0,240
,11714,11714,,0,240
,5093,4939,,0,240
,1589,460,,0,240
,5826,5287,,0,240
,8687,8672,,0,240
,5543,6173,,2,300
,3782,3908,,2,360
,35,40,,0,240
,11388,6630,,2,360
,3059,3479,,2,300
,11799,11802,,0,240
,11302,96,,2,360
,12228,12209,,0,240
,8041,11535,,2,300
,63,397,,0,240
,8749,8697,,0,240
,3067,8021,,2,120
,3133,3548,,2,300
,248,1583,,0,240
,6000,5633,,0,240
,8797,8797,,0,240
,3181,3181,,0,240
,1330,1330,,0,240
,6479,6470,,2,300
,7166,7166,,0,240
,11227,11088,,2,360
,10887,10892,,0,240
,1393,1393,,0,240
,5122,10880,,0,240
,3053,3533,,0,240
,11248,11270,,0,240
,11525,8076,,2,360
,12392,12886,,2,300
,397,63,,0,240
,4347,4346,,2,600
,10814,12818,,2,300
,11311,10468,,2,300
,8604,8800,,2,360
,1482,1709,,0,240
,11806,11805,,0,240
,7658,7743,,0,240
,12816,9530,,2,360
,12955,12951,,0,240
,10880,8057,,0,240
,3045,3077,,0,240
,2798,2428,,2,300
,4949,5019,,0,240
,218,218,,0,240
14877666,7516,7516,14877652,4,0
,8380,6682,,2,360
,8035,8078,,2,360
,932,11352,,2,300
,6175,10437,,0,240
,231,231,,0,240
,11131,5651,,0,240
,36,36,,0,240
,11088,11279,,0,240
,718,12891,,2,300
,2428,2798,,2,300
,668,669,,0,240
,11808,11810,,0,240
,12948,12681,,2,360
,6706,8282,,0,240
,12975,11283,,2,300
,11712,11715,,0,240
,5183,5180,,2,360
,8057,11882,,0,240
,10971,9952,,0,240
,815,1980,,2,300
,7680,7680,,0,240
,8037,12693,,0,240
,12230,8033,,0,240
,12948,8040,,2,360
,7177,7081,,2,300
,3656,12291,,2,300
,12211,3155,,0,240
,11802,11801,,0,240
,8691,12227,,0,240
,13054,2325,,0,240
,10400,97,,0,240
,10399,11553,,0,240
,972,11589,,0,240
,1430,2263,,0,240
,5659,5117,,0,240
,6297,6297,,0,240
,8035,35,,2,480
,1070,1197,,2,300
,1728,1567,,0,240
,3927,3394,,0,240
,3572,8850,,0,240
,2646,2640,,0,240
,10969,365,,2,300
,1896,10959,,2,420
,582,582,,0,240
,4471,4242,,0,240
,8024,7727,,2,120
,8673,8673,,0,240
,2160,1329,,2,300
,5828,6114,,0,240
,12901,12900,,0,240
,1552,1561,,0,240
,2692,2477,,0,240
,7296,12204,,2,300
,9684,9683,,0,240
14905808,12214,12214,14905807,4,0
,12901,12898,,0,240
,12499,12499,,0,240
,10886,10892,,0,240
,11524,8076,,2,360
,11942,8020,,2,120
,11706,8076,,2,420
,5218,6738,,0,240
,5509,5464,,0,240
,11697,11697,,0,240
,8552,8573,,0,240
,11266,11270,,0,240
,10429,2799,,0,240
,1186,1160,,0,240
,12958,114,,0,240
,665,666,,0,240
,12954,12955,,0,240
,12210,3155,,0,240
,1173,12406,,2,300
,5668,5769,,0,240
,11876,8750,,0,240
,782,10619,,0,240
,5216,7469,,2,120
,8679,8659,,2,120
,1401,8750,,2,300
,11882,5769,,0,240
,4846,12939,,2,300
,5285,6113,,0,240
,1187,12665,,2,360
,7635,7468,,0,240
,8617,9582,,2,300
,5667,5494,,2,120
,5042,5042,,0,240
,4491,4491,,0,240
,2163,1808,,2,300
,8746,8746,,2,60
,12647,8032,,2,120
,8575,8575,,0,240
,10591,10591,,2,180
,8960,7357,,2,300
,12625,646,,2,300
14830293,613,613,14829544,4,0
14868959,8970,8970,14868832,4,0
,6261,6297,,2,300
,2590,10023,,0,240
,232,696,,2,300
,7658,7827,,0,240
,11523,985,,0,240
,12946,8367,,0,240
,5345,7169,,2,300
,8691,8755,,0,240
,1401,11697,,2,540
,2349,3633,,2,360
,11876,2821,,2,300
,1907,1907,,0,240
,4496,8040,,2,360
,8672,8746,,0,240
,11016,113,,0,240
,3195,3904,,0,240
,5593,11860,,0,240
,2160,7025,,0,240
,61,61,,0,240
,1286,8043,,2,300
,11354,627,,2,300
,12022,10860,,0,240
,12749,2120,,2,300
,9580,6646,,0,240
,10440,10067,,2,420
,198,202,,0,240
,10132,3198,,2,300
,3478,3385,,0,240
,11764,6467,,2,300
,1429,11911,,0,240
,12196,11126,,2,300
,5542,6173,,2,420
,3198,10132,,0,240
,11013,1105,,2,300
,11196,11199,,0,240
,8578,8573,,0,240
,10947,4660,,0,240
,8033,10860,,2,120
,7198,7198,,0,240
15073497,8497,8497,15073519,4,0
,12902,12901,,0,240
,4144,4112,,2,300
,10884,8056,,0,240
14877414,7544,7544,14877402,4,0
,1116,12631,,2,300
,3843,3843,,0,240
14902908,11712,11712,14842754,4,0
,2328,2639,,0,240
,36,939,,2,360
,8575,8577,,0,240
,6006,6470,,0,240
,3927,8032,,2,120
,10823,4722,,0,240
,8657,12147,,0,240
,1583,169,,0,240
,737,742,,2,300
,12238,3908,,2,300
,11882,11882,,0,240
,5524,5448,,2,300
,11310,10468,,2,420
,5768,5494,,2,120
,301,12626,,2,360
,12793,10885,,0,240
,12954,12951,,0,240
,10881,8057,,0,240
